organization,fiscal_year_label,fiscal_year,fiscal_year_is_partial,month_abbr,month_num,calendar_year,calendar_month_label,calendar_month_start,component,region,land_filter,location_name,location_type,drug_type,count_of_event,sum_qty_lbs,lat,lon,source_dataset,source_file
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,12,41.2627751747776,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Field Office,Fentanyl,1,0.6172943336,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,4,126.232502438222,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Field Office,Fentanyl,1,0.00551155655,25.7617,-80.1918,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,4,62.508326531646,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,1,9.038952742,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,30,373.443450686682,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Field Office,Fentanyl,1,0.192463554726,18.4655,-66.1057,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,31,1312.0396392490654,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,2,0.2397,30.3585,-103.662,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Sector,Fentanyl,1,0.1764,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,0.0606,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,6,13.0375,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Sector,Fentanyl,2,0.1106,48.55,-109.6841,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Sector,Fentanyl,1,0.0088,26.3017,-98.1633,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,12,135.92329999999998,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,19,207.147,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,AUG,8,2022,2022-08,2022-08-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,0.0275,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,9,18.69,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Northern Border,Land,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,2,0.31,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Northern Border,Other,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,2,9.04,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Southwest Border,Land,Ground Tactical Air Controller,Other,Fentanyl,1,0.6,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Northern Border,Land,NASOC - Grand Forks,NASOC,Fentanyl,4,0.27,47.9253,-97.0329,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Southwest Border,Land,NASOC - San Angelo,NASOC,Fentanyl,1,0.99,31.4638,-100.437,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Southwest Border,Other,San Diego Air And Marine Branch,Marine Branch,Fentanyl,3,31.87,32.7157,-117.1611,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,5,95.92,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
AMO,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Air and Marine Operations,Southwest Border,Land,Yuma Air Branch,Air Branch,Fentanyl,1,4.23,32.6927,-114.6277,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,8,23.612831033772,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,0.013668660244,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,9,7.100758765627,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,5,9.8588298481518,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,4,2.763273991908,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,39,879.4667548430542,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Field Office,Fentanyl,1,0.388674967906,18.4655,-66.1057,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,30,661.5142572798885,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Sector,Fentanyl,1,2.4912,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,3,57.0988,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,5,0.2006,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Sector,Fentanyl,1,0.537,48.55,-109.6841,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,17,133.46810000000005,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
CBP,2022,2022,false,SEP,9,2022,2022-09,2022-09-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,2,77.32130000000001,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy19-fy22.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,12,6.73,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Northern Border,Land,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,1,0.04,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Coastal/Interior,Other,Jacksonville Air And Marine Branch,Marine Branch,Fentanyl,3,0.1,30.3322,-81.6557,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Northern Border,Other,Manassas Air Branch,Air Branch,Fentanyl,3,105.18,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Northern Border,Land,NASOC - Grand Forks,NASOC,Fentanyl,3,0.37,47.9253,-97.0329,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Southwest Border,Other,San Diego Air And Marine Branch,Marine Branch,Fentanyl,1,1.27,32.7157,-117.1611,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,1,11.99,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Field Office,Fentanyl,1,0.090830451944,42.8864,-78.8784,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,5,7.964640139274,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,7,18.6766148489134,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,3,34.89157012656101,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,0.258381771064,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,3,0.72421853067,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,45,1108.947885472986,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Field Office,Fentanyl,1,0.513236145936,27.9506,-82.4572,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,28,670.2991052187072,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Sector,Fentanyl,1,5.5556,29.3627,-100.8968,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,2,0.5632,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Sector,Fentanyl,1,0.0492,46.1262,-67.8398,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,4,61.4422,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,1,0.0791,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,OCT,10,2022,2022-10,2022-10-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,12,29.5123,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Coastal/Interior,Other,AMOC Air And Marine Operations Center,Center,Fentanyl,2,238.51,33.9533,-117.3962,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,2,1.46,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Northern Border,Land,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,2,0.0,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Coastal/Interior,Other,Houston Air And Marine Branch,Marine Branch,Fentanyl,1,0.01,29.7604,-95.3698,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Coastal/Interior,Other,Jacksonville Air And Marine Branch,Marine Branch,Fentanyl,1,0.13,30.3322,-81.6557,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Northern Border,Land,Manassas Air Branch,Air Branch,Fentanyl,1,0.73,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Northern Border,Other,Manassas Air Branch,Air Branch,Fentanyl,8,19.14,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Southwest Border,Land,NASOC - San Angelo,NASOC,Fentanyl,1,0.35,31.4638,-100.437,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,5,9.67,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Air and Marine Operations,Southwest Border,Land,Yuma Air Branch,Air Branch,Fentanyl,1,2.69,32.6927,-114.6277,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Field Office,Fentanyl,2,9.259415004,33.749,-84.388,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,12,23.534126006238,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,5,16.515489433206,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,1,14.5064168396,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Field Office,Fentanyl,1,0.040124131684,34.0522,-118.2437,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,22.597381855,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,34,721.774265571206,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Field Office,Fentanyl,1,0.0003968320716,37.7749,-122.4194,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,34,2029.2879248125423,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Field Office,Fentanyl,1,0.0079145952058,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,2,0.8913,30.3585,-103.662,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,1.1883,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,3,2.7591,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Sector,Fentanyl,1,2.3325,26.3017,-98.1633,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2023,2023,false,NOV,11,2022,2022-11,2022-11-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,12,103.8193,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2023,2023,false,DEC,12,2022,2022-12,2022-12-01,Air and Marine Operations,Northern Border,Land,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,2,0.7,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
